frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
942,15.820,0.780,0.311,0.064,0.000,0.018,0.087,0.000,6.267,0.041,6.137,0.088,8120,15600,,1.00,1,0,4112x2570,P,1
943,8.663,1.007,0.316,0.073,0.000,0.022,0.054,0.000,6.271,0.042,6.141,0.088,8120,15600,,1.00,1,0,4112x2570,P,1
944,24.580,0.000,0.369,0.051,0.000,0.015,0.062,0.000,6.278,0.041,6.146,0.091,8120,15600,,1.00,1,0,4112x2570,P,1
945,16.604,1.719,0.337,0.075,0.000,0.022,0.055,0.000,6.269,0.042,6.137,0.090,8120,15600,,1.00,1,0,4112x2570,P,1
946,16.651,0.811,0.333,0.067,0.000,0.019,0.060,0.000,9.929,0.043,9.809,0.077,8120,15600,,1.00,1,0,4112x2570,P,1
947,16.678,1.027,0.346,0.083,0.000,0.025,0.065,0.000,2.035,0.014,1.971,0.051,8120,15600,,1.00,1,0,4112x2570,P,1
948,16.521,1.085,0.331,0.087,0.000,0.027,0.078,0.000,2.029,0.014,1.971,0.044,8120,15600,,1.00,1,0,4112x2570,P,1
949,16.672,1.007,0.358,0.068,0.000,0.022,0.054,0.000,2.109,0.016,2.050,0.043,8120,15600,,1.00,1,0,4112x2570,P,1
950,16.685,0.991,0.308,0.066,0.000,0.019,0.056,0.000,2.314,0.016,2.252,0.047,8120,15600,,1.00,1,0,4112x2570,P,1
951,16.635,1.105,0.372,0.069,0.000,0.022,0.059,0.000,2.316,0.017,2.250,0.049,8120,15600,,1.00,1,0,4112x2570,P,1
952,16.656,0.894,0.370,0.069,0.000,0.020,0.088,0.000,2.313,0.016,2.249,0.048,8120,15600,,1.00,1,0,4112x2570,P,1
953,16.721,0.859,0.320,0.062,0.001,0.020,0.159,0.000,2.315,0.015,2.251,0.048,8120,15600,,1.00,1,0,4112x2570,P,1
954,16.551,0.827,0.300,0.064,0.000,0.017,0.055,0.000,2.682,0.017,2.611,0.054,8120,15600,,1.00,1,0,4112x2570,P,1
955,16.657,0.800,0.329,0.070,0.000,0.021,0.070,0.000,2.684,0.017,2.613,0.054,8120,15600,,1.00,1,0,4112x2570,P,1
956,16.577,0.840,0.353,0.058,0.000,0.018,0.051,0.000,2.681,0.017,2.611,0.053,8120,15600,,1.00,1,0,4112x2570,P,1
957,16.733,0.932,0.294,0.051,0.000,0.015,0.053,0.000,3.288,0.022,3.212,0.054,8120,15600,,1.00,1,0,4112x2570,P,1
958,16.750,0.835,0.365,0.047,0.000,0.017,0.054,0.000,3.445,0.022,3.361,0.062,8120,15600,,1.00,1,0,4112x2570,P,1
959,16.611,0.895,0.323,0.069,0.000,0.020,0.088,0.000,3.441,0.022,3.361,0.058,8120,15600,,1.00,1,0,4112x2570,P,1
960,16.606,0.849,0.339,0.064,0.000,0.023,0.076,0.000,3.445,0.022,3.363,0.060,8120,15600,,1.00,1,0,4112x2570,P,1
961,16.675,0.959,0.327,0.062,0.000,0.020,0.066,0.000,4.426,0.039,4.326,0.061,8120,15600,,1.00,1,0,4112x2570,P,1
962,16.661,0.885,0.344,0.069,0.000,0.019,0.050,0.000,6.067,0.042,5.967,0.057,8120,15600,,1.00,1,0,4112x2570,P,1
963,16.671,0.768,0.333,0.064,0.000,0.020,0.072,0.000,6.270,0.041,6.142,0.086,8120,15600,,1.00,1,0,4112x2570,P,1
964,16.592,0.921,0.345,0.058,0.000,0.018,0.062,0.000,6.272,0.043,6.144,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
965,16.710,0.818,0.332,0.052,0.000,0.018,0.057,0.000,6.263,0.042,6.139,0.083,8120,15600,,1.00,1,0,4112x2570,P,1
966,16.625,1.091,0.332,0.053,0.000,0.018,0.050,0.000,6.265,0.042,6.138,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
967,16.666,0.754,0.297,0.056,0.000,0.017,0.070,0.000,6.272,0.043,6.144,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
